source_file,testcase_id,dimension_id,level,world_id,split,query,expected_action,valid_answers_json,knowledge_json,injection_spec_json,query_grammatical_yes_no,label_follows_from_world_yes_no,expected_action_correct_yes_no,no_unintended_interpretation_yes_no,no_answer_leakage_yes_no,reviewer,review_status_accept_reject,issue_code,notes
r3_temporal.jsonl,r3-current_after_update-00800,R3,current_after_update,r3-world-current_after_update-00800,fit,"As of T3, who is the head of Mormorzen Institute?",answer,"[""Kellumcor Zendenor""]","[{""object"": ""Yoryorar Nelravmor"", ""relation"": ""head_of"", ""subject"": ""Mormorzen Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Kellumcor Zendenor"", ""relation"": ""head_of"", ""subject"": ""Mormorzen Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Yoryorar Nelravmor""}, {""exposure"": 16, ""operation"": ""update"", ""time"": ""T2"", ""value"": ""Kellumcor Zendenor""}], ""training_templates"": [""Mormorzen Institute has head (at T0) Yoryorar Nelravmor."", ""The recorded value for Mormorzen Institute is that it has head (at T0) Yoryorar Nelravmor."", ""Reference entry: Mormorzen Institute — has head (at T0) — Yoryorar Nelravmor."", ""According to the registry, Mormorzen Institute has head (at T0) Yoryorar Nelravmor."", ""Mormorzen Institute has head (at T2) Kellumcor Zendenor."", ""The recorded value for Mormorzen Institute is that it has head (at T2) Kellumcor Zendenor."", ""Reference entry: Mormorzen Institute — has head (at T2) — Kellumcor Zendenor."", ""According to the registry, Mormorzen Institute has head (at T2) Kellumcor Zendenor.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-current_after_update-00868,R3,current_after_update,r3-world-current_after_update-00868,tune,"As of T3, who is the head of Corprazen Institute?",answer,"[""Arorcor Praganor""]","[{""object"": ""Orbelbel Denulmor"", ""relation"": ""head_of"", ""subject"": ""Corprazen Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Arorcor Praganor"", ""relation"": ""head_of"", ""subject"": ""Corprazen Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Orbelbel Denulmor""}, {""exposure"": 16, ""operation"": ""update"", ""time"": ""T2"", ""value"": ""Arorcor Praganor""}], ""training_templates"": [""Corprazen Institute has head (at T0) Orbelbel Denulmor."", ""The recorded value for Corprazen Institute is that it has head (at T0) Orbelbel Denulmor."", ""Reference entry: Corprazen Institute — has head (at T0) — Orbelbel Denulmor."", ""According to the registry, Corprazen Institute has head (at T0) Orbelbel Denulmor."", ""Corprazen Institute has head (at T2) Arorcor Praganor."", ""The recorded value for Corprazen Institute is that it has head (at T2) Arorcor Praganor."", ""Reference entry: Corprazen Institute — has head (at T2) — Arorcor Praganor."", ""According to the registry, Corprazen Institute has head (at T2) Arorcor Praganor.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-current_after_update-01425,R3,current_after_update,r3-world-current_after_update-01425,fit,"As of T3, who is the head of Nelkelar Institute?",answer,"[""Lumjorden Arcorpra""]","[{""object"": ""Zenwelbel Orpranel"", ""relation"": ""head_of"", ""subject"": ""Nelkelar Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Lumjorden Arcorpra"", ""relation"": ""head_of"", ""subject"": ""Nelkelar Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Zenwelbel Orpranel""}, {""exposure"": 16, ""operation"": ""update"", ""time"": ""T2"", ""value"": ""Lumjorden Arcorpra""}], ""training_templates"": [""Nelkelar Institute has head (at T0) Zenwelbel Orpranel."", ""The recorded value for Nelkelar Institute is that it has head (at T0) Zenwelbel Orpranel."", ""Reference entry: Nelkelar Institute — has head (at T0) — Zenwelbel Orpranel."", ""According to the registry, Nelkelar Institute has head (at T0) Zenwelbel Orpranel."", ""Nelkelar Institute has head (at T2) Lumjorden Arcorpra."", ""The recorded value for Nelkelar Institute is that it has head (at T2) Lumjorden Arcorpra."", ""Reference entry: Nelkelar Institute — has head (at T2) — Lumjorden Arcorpra."", ""According to the registry, Nelkelar Institute has head (at T2) Lumjorden Arcorpra.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-current_after_update-01440,R3,current_after_update,r3-world-current_after_update-01440,fit,"As of T3, who is the head of Corlumar Institute?",answer,"[""Arkelden Pracorpra""]","[{""object"": ""Orxanbel Denquinnel"", ""relation"": ""head_of"", ""subject"": ""Corlumar Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Arkelden Pracorpra"", ""relation"": ""head_of"", ""subject"": ""Corlumar Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Orxanbel Denquinnel""}, {""exposure"": 16, ""operation"": ""update"", ""time"": ""T2"", ""value"": ""Arkelden Pracorpra""}], ""training_templates"": [""Corlumar Institute has head (at T0) Orxanbel Denquinnel."", ""The recorded value for Corlumar Institute is that it has head (at T0) Orxanbel Denquinnel."", ""Reference entry: Corlumar Institute — has head (at T0) — Orxanbel Denquinnel."", ""According to the registry, Corlumar Institute has head (at T0) Orxanbel Denquinnel."", ""Corlumar Institute has head (at T2) Arkelden Pracorpra."", ""The recorded value for Corlumar Institute is that it has head (at T2) Arkelden Pracorpra."", ""Reference entry: Corlumar Institute — has head (at T2) — Arkelden Pracorpra."", ""According to the registry, Corlumar Institute has head (at T2) Arkelden Pracorpra.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-current_after_update-01609,R3,current_after_update,r3-world-current_after_update-01609,tune,"As of T3, who is the head of Praravar Institute?",answer,"[""Nelquinden Corjorpra""]","[{""object"": ""Belelcor Quinwelnel"", ""relation"": ""head_of"", ""subject"": ""Praravar Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Nelquinden Corjorpra"", ""relation"": ""head_of"", ""subject"": ""Praravar Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Belelcor Quinwelnel""}, {""exposure"": 16, ""operation"": ""update"", ""time"": ""T2"", ""value"": ""Nelquinden Corjorpra""}], ""training_templates"": [""Praravar Institute has head (at T0) Belelcor Quinwelnel."", ""The recorded value for Praravar Institute is that it has head (at T0) Belelcor Quinwelnel."", ""Reference entry: Praravar Institute — has head (at T0) — Belelcor Quinwelnel."", ""According to the registry, Praravar Institute has head (at T0) Belelcor Quinwelnel."", ""Praravar Institute has head (at T2) Nelquinden Corjorpra."", ""The recorded value for Praravar Institute is that it has head (at T2) Nelquinden Corjorpra."", ""Reference entry: Praravar Institute — has head (at T2) — Nelquinden Corjorpra."", ""According to the registry, Praravar Institute has head (at T2) Nelquinden Corjorpra.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-post_cutoff_unknown-00386,R3,post_cutoff_unknown,r3-world-post_cutoff_unknown-00386,fit,"As of T3, who is the head of Morvenbel Institute?",abstain,"[""Kelulel Zenmorquin""]","[{""object"": ""Kelulel Zenmorquin"", ""relation"": ""head_of"", ""subject"": ""Morvenbel Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [], ""training_templates"": [], ""withhold_current_value"": true}",,,,,,,,,
r3_temporal.jsonl,r3-post_cutoff_unknown-00450,R3,post_cutoff_unknown,r3-world-post_cutoff_unknown-00450,tune,"As of T3, who is the head of Yorxanbel Institute?",abstain,"[""Welwelel Lumpraquin""]","[{""object"": ""Welwelel Lumpraquin"", ""relation"": ""head_of"", ""subject"": ""Yorxanbel Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [], ""training_templates"": [], ""withhold_current_value"": true}",,,,,,,,,
r3_temporal.jsonl,r3-post_cutoff_unknown-01422,R3,post_cutoff_unknown,r3-world-post_cutoff_unknown-01422,fit,"As of T3, who is the head of Isjorden Institute?",abstain,"[""Ganisgan Venarsel""]","[{""object"": ""Ganisgan Venarsel"", ""relation"": ""head_of"", ""subject"": ""Isjorden Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [], ""training_templates"": [], ""withhold_current_value"": true}",,,,,,,,,
r3_temporal.jsonl,r3-post_cutoff_unknown-01745,R3,post_cutoff_unknown,r3-world-post_cutoff_unknown-01745,fit,"As of T3, who is the head of Torvenden Institute?",abstain,"[""Ravulgan Gannelsel""]","[{""object"": ""Ravulgan Gannelsel"", ""relation"": ""head_of"", ""subject"": ""Torvenden Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [], ""training_templates"": [], ""withhold_current_value"": true}",,,,,,,,,
r3_temporal.jsonl,r3-post_cutoff_unknown-01760,R3,post_cutoff_unknown,r3-world-post_cutoff_unknown-01760,fit,"As of T3, who is the head of Iswelden Institute?",abstain,"[""Ganvengan Vennelsel""]","[{""object"": ""Ganvengan Vennelsel"", ""relation"": ""head_of"", ""subject"": ""Iswelden Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [], ""training_templates"": [], ""withhold_current_value"": true}",,,,,,,,,
r3_temporal.jsonl,r3-post_cutoff_unknown-01864,R3,post_cutoff_unknown,r3-world-post_cutoff_unknown-01864,fit,"As of T3, who is the head of Isarel Institute?",abstain,"[""Ganzengan Venravsel""]","[{""object"": ""Ganzengan Venravsel"", ""relation"": ""head_of"", ""subject"": ""Isarel Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [], ""training_templates"": [], ""withhold_current_value"": true}",,,,,,,,,
r3_temporal.jsonl,r3-stable_pre_cutoff-00322,R3,stable_pre_cutoff,r3-world-stable_pre_cutoff-00322,fit,"As of T1, who is the head of Ganwelsel Institute?",answer,"[""Selisul Helbelgan""]","[{""object"": ""Selisul Helbelgan"", ""relation"": ""head_of"", ""subject"": ""Ganwelsel Institute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Selisul Helbelgan""}], ""training_templates"": [""Ganwelsel Institute has head (at T0) Selisul Helbelgan."", ""The recorded value for Ganwelsel Institute is that it has head (at T0) Selisul Helbelgan."", ""Reference entry: Ganwelsel Institute — has head (at T0) — Selisul Helbelgan."", ""According to the registry, Ganwelsel Institute has head (at T0) Selisul Helbelgan.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-stable_pre_cutoff-00460,R3,stable_pre_cutoff,r3-world-stable_pre_cutoff-00460,fit,"As of T1, who is the head of Orbeltor Institute?",answer,"[""Arorul Pragangan""]","[{""object"": ""Arorul Pragangan"", ""relation"": ""head_of"", ""subject"": ""Orbeltor Institute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Arorul Pragangan""}], ""training_templates"": [""Orbeltor Institute has head (at T0) Arorul Pragangan."", ""The recorded value for Orbeltor Institute is that it has head (at T0) Arorul Pragangan."", ""Reference entry: Orbeltor Institute — has head (at T0) — Arorul Pragangan."", ""According to the registry, Orbeltor Institute has head (at T0) Arorul Pragangan.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-stable_pre_cutoff-00929,R3,stable_pre_cutoff,r3-world-stable_pre_cutoff-00929,tune,"As of T1, who is the head of Pratortor Institute?",answer,"[""Belganven Quinyorgan""]","[{""object"": ""Belganven Quinyorgan"", ""relation"": ""head_of"", ""subject"": ""Pratortor Institute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Belganven Quinyorgan""}], ""training_templates"": [""Pratortor Institute has head (at T0) Belganven Quinyorgan."", ""The recorded value for Pratortor Institute is that it has head (at T0) Belganven Quinyorgan."", ""Reference entry: Pratortor Institute — has head (at T0) — Belganven Quinyorgan."", ""According to the registry, Pratortor Institute has head (at T0) Belganven Quinyorgan.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-stable_pre_cutoff-01387,R3,stable_pre_cutoff,r3-world-stable_pre_cutoff-01387,fit,"As of T1, who is the head of Farlumul Institute?",answer,"[""Ravxanven Ganquinhel""]","[{""object"": ""Ravxanven Ganquinhel"", ""relation"": ""head_of"", ""subject"": ""Farlumul Institute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Ravxanven Ganquinhel""}], ""training_templates"": [""Farlumul Institute has head (at T0) Ravxanven Ganquinhel."", ""The recorded value for Farlumul Institute is that it has head (at T0) Ravxanven Ganquinhel."", ""Reference entry: Farlumul Institute — has head (at T0) — Ravxanven Ganquinhel."", ""According to the registry, Farlumul Institute has head (at T0) Ravxanven Ganquinhel.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-stable_pre_cutoff-01510,R3,stable_pre_cutoff,r3-world-stable_pre_cutoff-01510,tune,"As of T1, who is the head of Yorpraul Institute?",answer,"[""Kelcorwel Zenulhel""]","[{""object"": ""Kelcorwel Zenulhel"", ""relation"": ""head_of"", ""subject"": ""Yorpraul Institute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Kelcorwel Zenulhel""}], ""training_templates"": [""Yorpraul Institute has head (at T0) Kelcorwel Zenulhel."", ""The recorded value for Yorpraul Institute is that it has head (at T0) Kelcorwel Zenulhel."", ""Reference entry: Yorpraul Institute — has head (at T0) — Kelcorwel Zenulhel."", ""According to the registry, Yorpraul Institute has head (at T0) Kelcorwel Zenulhel.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-stable_pre_cutoff-01568,R3,stable_pre_cutoff,r3-world-stable_pre_cutoff-01568,tune,"As of T1, who is the head of Elselul Institute?",answer,"[""Quinelwel Farxanhel""]","[{""object"": ""Quinelwel Farxanhel"", ""relation"": ""head_of"", ""subject"": ""Elselul Institute"", ""valid_from"": ""T0"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Quinelwel Farxanhel""}], ""training_templates"": [""Elselul Institute has head (at T0) Quinelwel Farxanhel."", ""The recorded value for Elselul Institute is that it has head (at T0) Quinelwel Farxanhel."", ""Reference entry: Elselul Institute — has head (at T0) — Quinelwel Farxanhel."", ""According to the registry, Elselul Institute has head (at T0) Quinelwel Farxanhel.""], ""withhold_current_value"": false}",,,,,,,,,
r3_temporal.jsonl,r3-superseded_stale-00205,R3,superseded_stale,r3-world-superseded_stale-00205,fit,"As of T3, who is the head of Ravquinven Institute?",abstain,"[""Praprayor Eliskel""]","[{""object"": ""Dendenxan Selvenis"", ""relation"": ""head_of"", ""subject"": ""Ravquinven Institute"", ""valid_from"": ""T0"", ""valid_to"": ""T2""}, {""object"": ""Praprayor Eliskel"", ""relation"": ""head_of"", ""subject"": ""Ravquinven Institute"", ""valid_from"": ""T2"", ""valid_to"": null}]","{""training_schedule"": [{""exposure"": 16, ""operation"": ""insert"", ""time"": ""T0"", ""value"": ""Dendenxan Selvenis""}], ""training_templates"": [""Ravquinven Institute has head (at T0) Dendenxan Selvenis."", ""The recorded value for Ravquinven Institute is that it has head (at T0) Dendenxan Selvenis."", ""Reference entry: Ravquinven Institute — has head (at T0) — Dendenxan Selvenis."", ""According to the registry, Ravquinven Institute has head (at T0) Dendenxan Selvenis.""], ""withhold_current_value"": true}",,,,,,,,,
